source_table,source_column,target_table_pred,target_table_column_pred,n_shots
PROCEDUREEVENTS_MV,ORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,3
PROCEDUREEVENTS_MV,SECONDARYORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,3
PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,3
PROCEDUREEVENTS_MV,ISOPENBAG,procedure_occurrence,quantity,3
PROCEDUREEVENTS_MV,CONTINUEINNEXTDEPT,procedure_occurrence,procedure_status_source_value,3
PROCEDUREEVENTS_MV,CANCELREASON,procedure_occurrence,procedure_status_source_value,3
PROCEDUREEVENTS_MV,STATUSDESCRIPTION,procedure_occurrence,procedure_status_source_value,3
PROCEDUREEVENTS_MV,COMMENTS_EDITEDBY,procedure_occurrence,modifier_of_field_concept_id,3
PROCEDUREEVENTS_MV,COMMENTS_CANCELEDBY,PROCEDUREEVENTS_MV,COMMENTS_CANCELEDBY,3
PROCEDUREEVENTS_MV,COMMENTS_DATE,procedure_occurrence,procedure_date,3
PROCEDURES_ICD,SUBJECT_ID,procedure_occurrence,person_id,3
PROCEDURES_ICD,HADM_ID,procedure_occurrence,visit_occurrence_id,3
PROCEDURES_ICD,SEQ_NUM,procedure_occurrence,procedure_occurrence_id,3
PROCEDURES_ICD,ICD9_CODE,procedure_occurrence,procedure_source_value,3
SERVICES,SUBJECT_ID,person,person_id,3
SERVICES,HADM_ID,SERVICES,HADM_ID,3
SERVICES,TRANSFERTIME,SERVICES,TRANSFERTIME,3
SERVICES,PREV_SERVICE,visit_detail,preceding_visit_detail_id,3
SERVICES,CURR_SERVICE,SERVICES,CURR_SERVICE,3
TRANSFERS,SUBJECT_ID,person,person_id,3
TRANSFERS,HADM_ID,visit_occurrence,visit_occurrence_id,3
TRANSFERS,ICUSTAY_ID,visit_detail,visit_detail_id,3
TRANSFERS,DBSOURCE,care_site,place_of_service_source_value,3
TRANSFERS,EVENTTYPE,visit_occurrence,visit_type_concept_id,3
TRANSFERS,PREV_CAREUNIT,care_site,care_site_source_value,3
TRANSFERS,CURR_CAREUNIT,care_site,care_site_source_value,3
TRANSFERS,PREV_WARDID,visit_detail,preceding_visit_detail_id,3
TRANSFERS,CURR_WARDID,TRANSFERS,CURR_WARDID,3
TRANSFERS,INTIME,visit_occurrence,visit_start_datetime,3
TRANSFERS,OUTTIME,TRANSFERS,OUTTIME,3
TRANSFERS,LOS,visit_occurrence,length_of_stay,3
Member,UNIQUE_MEMBER_IDC,Member,UNIQUE_MEMBER_IDC,3
Member,SUBSCRIBER_MEMBER_IDC,Member,SUBSCRIBER_MEMBER_IDC,3
Member,CVR_MNTH_DT,observation_period,observation_period_start_date,3
Member,RLNSHP_TO_SUBSCRIBER_CODE,fact_relationship,relationship_concept_id,3
Member,MEMBER_DATE_OF_BIRTH,person,birth_datetime,3
Member,MEMBER_GENDER,person,gender_concept_id,3
Member,PRIMARY_PRODUCT_CODE,observation,observation_source_value,3
Member,ENRL_FROM_DT,observation_period,observation_period_start_date,3
Member,ENRL_THRU_DT,observation_period,observation_period_end_date,3
Member,MEMBER_CITY,Member,MEMBER_CITY,3
Member,MEMBER_STATE,location,state,3
Member,MEMBER_ZIP,location,zip,3
Member,MBR_LOC_CNTY_CD,Member,MBR_LOC_CNTY_CD,3
Member,MBR_LOC_CNTY_NM,location,county,3
Member,COVERAGE_LEVEL_CODE,payer_plan_period,plan_source_value,3
Member,CUST_TYPE_DESC,person,person_source_value,3
Member,SUBGROUP_NUMBER_BIZ,payer_plan_period,plan_source_value,3
Member,BENEFIT_PACKAGE_ID,benefit_plan,benefit_plan_id,3
Member,MARITAL_STATUS_CODE,person,marital_status_concept_id,3
Member,HMO,payer_plan_period,payer_source_value,3
Member,PPO,payer_plan_period,plan_type_concept_id,3
Member,POS,location,location_source_value,3
Member,CMM,observation,value_as_concept_id,3
Member,EPO,Member,EPO,3
Member,PHARMACY,drug_exposure,drug_source_value,3
Member,DENTAL,observation,observation_concept_id,3
Member,MH,person,gender_concept_id,3
Member,SA,Member,SA,3
Member,VISION,observation,value_as_string,3
Member,OFFERING_FEATURE_CODE,observation,observation_source_value,3
Member,BENEFIT_SERIES_ID,payer_plan_period,plan_source_value,3
Member,BENEFIT_PACKAGE_RANK_NUMBERC,payer_plan_period,plan_source_value,3
Member,POLICY_MEMBER_IDC,person,person_id,3
Member,UNIQUE_MEMBER_ID,person,person_id,3
Member,SUBSCRIBER_MEMBER_ID,person,person_id,3
Member,POLICY_MEMBER_ID,person,person_id,3
Member,BENEFIT_PACKAGE_RANK_NUMBER,payer_plan_period,plan_source_value,3
Member,C_CVR_MNTH,observation_period,observation_period_start_date,3
Member,C_DOB,person,birth_datetime,3
Member,C_MEMBER_AGE_2017,person,year_of_birth,3
Member,DATE_ENRL_FROM,observation_period,observation_period_start_date,3
Member,DATE_ENRL_THRU,observation_period,observation_period_end_date,3
Member,C_MEMBER_SSN,person,person_source_value,3
Member,C_SUBSCRIBER_SSN,person,person_source_value,3
Member,C_XTRCT_DT,observation_period,observation_period_end_date,3
Member,ROW_SOURCE_FROM,person,person_source_value,3
Claim,DESY_SORT_KEY,note,note_id,3
Claim,CLAIM_NO,Claim,CLAIM_NO,3
Claim,PRVDR_NUM,provider,provider_source_value,3
Claim,CLM_THRU_DT,Claim,CLM_THRU_DT,3
Claim,NCH_NEAR_LINE_REC_IDENT_CD,Claim,NCH_NEAR_LINE_REC_IDENT_CD,3
Claim,NCH_CLM_TYPE_CD,claim,NCH_CLM_TYPE_CD,3
Claim,CLAIM_QUERY_CODE,claim,claim_query_code,3
Claim,CLM_FAC_TYPE_CD,claim,CLM_FAC_TYPE_CD,3
Claim,CLM_SRVC_CLSFCTN_TYPE_CD,procedure_occurrence,procedure_concept_id,3
Claim,CLM_FREQ_CD,Claim,CLM_FREQ_CD,3
Claim,FI_NUM,Claim,FI_NUM,3
Claim,CLM_MDCR_NON_PMT_RSN_CD,payer_plan_period,plan_source_value,3
Claim,CLM_PMT_AMT,Claim,CLM_PMT_AMT,3
Claim,NCH_PRMRY_PYR_CLM_PD_AMT,cost,paid_by_primary,3
Claim,NCH_PRMRY_PYR_CD,payer,payer_source_value,3
Claim,FI_CLM_ACTN_CD,claim,FI_CLM_ACTN_CD,3
Claim,PRVDR_STATE_CD,Claim,PRVDR_STATE_CD,3
Claim,ORG_NPI_NUM,provider,provider_npi,3
Claim,AT_PHYSN_UPIN,provider,provider_source_value,3
Claim,AT_PHYSN_NPI,provider,provider_npi,3
Claim,OP_PHYSN_UPIN,provider,provider_source_value,3
Claim,OP_PHYSN_NPI,provider,provider_npi,3
Claim,OT_PHYSN_UPIN,provider,provider_source_value,3
Claim,OT_PHYSN_NPI,Claim,OT_PHYSN_NPI,3
Claim,CLM_MCO_PD_SW,observation,value_as_string,3
Claim,PTNT_DSCHRG_STUS_CD,Claim,PTNT_DSCHRG_STUS_CD,3
Claim,CLM_PPS_IND_CD,claim,CLM_PPS_IND_CD,3
Claim,CLM_TOT_CHRG_AMT,cost,total_charge,3
Claim,CLM_ADMSN_DT,visit_occurrence,visit_start_date,3
Claim,CLM_IP_ADMSN_TYPE_CD,visit_occurrence,admission_type_concept_id,3
Claim,CLM_SRC_IP_ADMSN_CD,visit_occurrence,admitting_source_concept_id,3
Claim,NCH_PTNT_STATUS_IND_CD,visit_detail,discharge_to_source_value,3
Claim,CLM_PASS_THRU_PER_DIEM_AMT,cost,paid_by_payer,3
Claim,NCH_BENE_IP_DDCTBL_AMT,Claim,NCH_BENE_IP_DDCTBL_AMT,3
Claim,NCH_BENE_PTA_COINSRNC_LBLTY_AMT,cost,coinsurance_amt,3
Claim,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,Claim,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,3
Claim,NCH_PROFNL_CMPNT_CHRG_AMT,cost,total_charge,3
Claim,NCH_IP_NCVRD_CHRG_AMT,cost,total_charge,3
Claim,CLM_TOT_PPS_CPTL_AMT,cost,total_charge,3
Claim,CLM_PPS_CPTL_FSP_AMT,procedure_occurrence,procedure_cost,3
Claim,CLM_PPS_CPTL_OUTLIER_AMT,procedure_occurrence,procedure_source_value,3
Claim,CLM_PPS_CPTL_DSPRPRTNT_SHR_AMT,procedure_occurrence,procedure_cost,3
Claim,CLM_PPS_CPTL_IME_AMT,cost,cost,3
Claim,CLM_PPS_CPTL_EXCPTN_AMT,procedure_occurrence,amount,3
Claim,CLM_PPS_OLD_CPTL_HLD_HRMLS_AMT,procedure_occurrence,procedure_concept_id,3
Claim,CLM_PPS_CPTL_DRG_WT_NUM,procedure_occurrence,procedure_concept_id,3
Claim,CLM_UTLZTN_DAY_CNT,Claim,CLM_UTLZTN_DAY_CNT,3
Claim,BENE_TOT_COINSRNC_DAYS_CNT,observation,value_as_number,3
Claim,BENE_LRD_USED_CNT,measurement,value_as_number,3
Claim,CLM_NON_UTLZTN_DAYS_CNT,observation,value_as_number,3
Claim,NCH_BLOOD_PNTS_FRNSHD_QTY,procedure_occurrence,quantity,3
Claim,NCH_VRFD_NCVRD_STAY_FROM_DT,Claim,NCH_VRFD_NCVRD_STAY_FROM_DT,3
Claim,NCH_VRFD_NCVRD_STAY_THRU_DT,Claim,NCH_VRFD_NCVRD_STAY_THRU_DT,3
Claim,NCH_BENE_MDCR_BNFTS_EXHTD_DT_I,observation,observation_date,3
Claim,NCH_BENE_DSCHRG_DT,visit_occurrence,visit_end_date,3
Claim,CLM_DRG_CD,procedure_occurrence,procedure_concept_id,3
Claim,CLM_DRG_OUTLIER_STAY_CD,claim,CLM_DRG_OUTLIER_STAY_CD,3
Claim,NCH_DRG_OUTLIER_APRVD_PMT_AMT,cost,drg,3
Claim,ADMTG_DGNS_CD,condition_occurrence,condition_concept_id,3
Claim,ADMTG_DGNS_VRSN_CD,condition_occurrence,condition_source_concept_id,3
Claim,PRNCPAL_DGNS_CD,condition_occurrence,condition_source_value,3
Claim,PRNCPAL_DGNS_VRSN_CD,condition_occurrence,condition_source_value,3
Claim,ICD_DGNS_CD1,condition_occurrence,condition_source_value,3
Claim,ICD_DGNS_VRSN_CD1,condition_occurrence,condition_source_concept_id,3
Claim,CLM_POA_IND_SW1,condition_occurrence,condition_status_source_value,3
Claim,ICD_DGNS_CD2,condition_occurrence,condition_source_value,3
Claim,ICD_DGNS_VRSN_CD2,condition_occurrence,condition_source_value,3
Claim,CLM_POA_IND_SW2,observation,observation_concept_id,3
Claim,ICD_DGNS_CD3,condition_occurrence,condition_source_value,3
Claim,ICD_DGNS_VRSN_CD3,condition_occurrence,condition_source_concept_id,3
Claim,CLM_POA_IND_SW3,condition_occurrence,condition_status_source_value,3
Inpatient Visit Claims,Z_PATID,visit_occurrence,person_id,3
Inpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,3
Inpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,3
Inpatient Visit Claims,YR,visit_occurrence,visit_start_date,3
Inpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,3
Inpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_source_value,3
Inpatient Visit Claims,TOB,visit_occurrence,visit_type_concept_id,3
Inpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,3
Inpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,3
Inpatient Visit Claims,FST_ADMTDT,visit_occurrence,visit_start_date,3
Inpatient Visit Claims,LAST_DISCHDT,visit_occurrence,visit_end_date,3
Inpatient Visit Claims,Z_ADMIT_ID,visit_occurrence,visit_occurrence_id,3
Inpatient Visit Claims,ADMIT_SRC,visit_occurrence,admitted_from_concept_id,3
Inpatient Visit Claims,ADMIT_TYPE,visit_occurrence,admitting_source_concept_id,3
Inpatient Visit Claims,MDC,visit_occurrence,visit_detail_concept_id,3
Inpatient Visit Claims,PAID_DT,Inpatient Visit Claims,PAID_DT,3
Inpatient Visit Claims,AMT_NET_PAID,cost,paid_copay,3
Inpatient Visit Claims,COINS,cost,coinsurance,3
Inpatient Visit Claims,COPAY,Inpatient Visit Claims,COPAY,3
Inpatient Visit Claims,DEDUCT,Inpatient Visit Claims,DEDUCT,3
Inpatient Visit Claims,CALC_ALLWD,cost,total_charge,3
Inpatient Visit Claims,TOT_MEM_CS,Inpatient Visit Claims,TOT_MEM_CS,3
Inpatient Visit Claims,UNITS,Inpatient Visit Claims,UNITS,3
Inpatient Visit Claims,DIAG1,Inpatient Visit Claims,DIAG1,3
Inpatient Visit Claims,DIAG2,condition_occurrence,condition_concept_id,3
Inpatient Visit Claims,DIAG3,Inpatient Visit Claims,DIAG3,3
Inpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_concept_id,3
Inpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,3
Inpatient Visit Claims,DRG,visit_occurrence,preceding_visit_occurrence_id,3
Inpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,3
Inpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_source_value,3
Inpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,3
Inpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,3
Inpatient Visit Claims,PROC3,procedure_occurrence,procedure_source_value,3
Inpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,3
Inpatient Visit Claims,RVNU_CD,revenue_code,revenue_code,3
Inpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,3
Inpatient Visit Claims,HNPI,provider,npi,3
Inpatient Visit Claims,HNPI_BE,visit_occurrence,provider_id,3
Inpatient Visit Claims,entity,visit_occurrence,visit_concept_id,3
Inpatient Visit Claims,PROVCAT,visit_occurrence,provider_id,3
Inpatient Visit Claims,PROV_ZIP_5_CD,location,zip,3
Inpatient Visit Claims,PROV_CBSA_CD,provider,provider_source_value,3
Inpatient Visit Claims,PROV_STATE,provider,provider_state,3
Inpatient Visit Claims,NTWRK_IND,visit_occurrence,visit_source_value,3
Inpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,visit_source_value,3
Inpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,3
Inpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_detail_concept_id,3
Inpatient Visit Claims,OVER65_FLAG,Inpatient Visit Claims,OVER65_FLAG,3
Outpatient Visit Claims,Z_PATID,visit_occurrence,person_id,3
Outpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,3
Outpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,3
Outpatient Visit Claims,YR,visit_occurrence,visit_start_date,3
Outpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,3
Outpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_source_value,3
Outpatient Visit Claims,TOB,visit_occurrence,visit_concept_id,3
Outpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,3
Outpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,3
Outpatient Visit Claims,CLM_FST_DT,Outpatient Visit Claims,CLM_FST_DT,3
Outpatient Visit Claims,Z_VISITID,visit_occurrence,visit_occurrence_id,3
Outpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,3
Outpatient Visit Claims,AMT_NET_PAID,cost,paid_by_payer,3
Outpatient Visit Claims,COINS,visit_occurrence,coinsurance,3
Outpatient Visit Claims,COPAY,cost,paid_copay,3
Outpatient Visit Claims,DEDUCT,cost,payer_plan_period_id,3
Outpatient Visit Claims,CALC_ALLWD,Outpatient Visit Claims,CALC_ALLWD,3
Outpatient Visit Claims,TOT_MEM_CS,cost,total_charge,3
Outpatient Visit Claims,UNITS,procedure_occurrence,quantity,3
Outpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,3
Outpatient Visit Claims,DIAG2,condition_occurrence,condition_source_value,3
Outpatient Visit Claims,DIAG3,condition_occurrence,condition_concept_id,3
Outpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_concept_id,3
Outpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,3
Outpatient Visit Claims,DRG,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,3
Outpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,3
Outpatient Visit Claims,ICD10_PCS1-10,procedure_occurrence,procedure_concept_id,3
Outpatient Visit Claims,RVNU_CD,procedure_occurrence,procedure_source_value,3
Outpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,3
Outpatient Visit Claims,HNPI,provider,provider_source_value,3
Outpatient Visit Claims,HNPI_BE,Outpatient Visit Claims,HNPI_BE,3
Outpatient Visit Claims,PROVCAT,provider,provider_type_concept_id,3
Outpatient Visit Claims,PROV_ZIP_5_CD,provider,provider_zip,3
Outpatient Visit Claims,PROV_CBSA_CD,provider,provider_source_value,3
Outpatient Visit Claims,PROV_STATE,provider,provider_state,3
Outpatient Visit Claims,NTWRK_IND,Outpatient Visit Claims,NTWRK_IND,3
Outpatient Visit Claims,PRIMARY_COV_IND,Outpatient Visit Claims,PRIMARY_COV_IND,3
Outpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,3
Outpatient Visit Claims,HCCI_DET_CAT,visit_detail,visit_detail_concept_id,3
Outpatient Visit Claims,OVER65_FLAG,visit_occurrence,over65_flag,3
Pharmacy Claims,Z_PATID,drug_exposure,person_id,3
Pharmacy Claims,Z_CLMID,Pharmacy Claims,Z_CLMID,3
Pharmacy Claims,YR,drug_exposure,drug_exposure_start_date,3
Pharmacy Claims,MNTH,drug_exposure,drug_exposure_start_date,3
Pharmacy Claims,YRMNTH_PD,drug_exposure,drug_exposure_start_date,3
Pharmacy Claims,FILL_DT,drug_exposure,drug_exposure_start_date,3
Pharmacy Claims,CHK_DT,drug_exposure,drug_exposure_start_date,3
Pharmacy Claims,AMT_NET_PAID,drug_exposure,paid_amount,3
Pharmacy Claims,COPAY,drug_exposure,paid_copay,3
Pharmacy Claims,COINS,cost,coinsurance,3
Pharmacy Claims,DEDUCT,cost,paid_patient_copay,3
Pharmacy Claims,CALC_ALLWD,drug_exposure,amount,3
Pharmacy Claims,TOT_MEM_CS,drug_exposure,quantity,3
Pharmacy Claims,DISPFEE,drug_exposure,dispense_fee,3
Pharmacy Claims,QUANTITY,drug_exposure,quantity,3
Pharmacy Claims,HNPI,drug_exposure,provider_id,3
Pharmacy Claims,DAW,drug_exposure,daw_source_value,3
Pharmacy Claims,DAYS_SUP,drug_exposure,days_supply,3
Pharmacy Claims,SCRIPTS,drug_exposure,drug_source_value,3
Pharmacy Claims,NDC,drug_exposure,drug_source_value,3
Pharmacy Claims,SPCLT_IND,drug_exposure,specialty_concept_id,3
Pharmacy Claims,HCCI_HL_CAT,drug_exposure,drug_type_concept_id,3
Pharmacy Claims,HCCI_DET_CAT,Pharmacy Claims,HCCI_DET_CAT,3
Pharmacy Claims,OVER65_FLAG,drug_exposure,over65_flag,3
ADMISSIONS,SUBJECT_ID,person,person_id,4
ADMISSIONS,HADM_ID,visit_occurrence,visit_occurrence_id,4
ADMISSIONS,ADMITTIME,visit_occurrence,visit_start_datetime,4
ADMISSIONS,DISCHTIME,visit_occurrence,visit_end_datetime,4
ADMISSIONS,DEATHTIME,death,death_datetime,4
ADMISSIONS,ADMISSION_TYPE,visit_occurrence,admitting_source_concept_id,4
ADMISSIONS,ADMISSION_LOCATION,visit_occurrence,admitting_source_concept_id,4
ADMISSIONS,DISCHARGE_LOCATION,visit_occurrence,discharge_to_concept_id,4
ADMISSIONS,INSURANCE,visit_occurrence,payer_source_value,4
ADMISSIONS,LANGUAGE,person,language_concept_id,4
ADMISSIONS,RELIGION,visit_occurrence,visit_source_value,4
ADMISSIONS,MARITAL_STATUS,person,marital_status_source_value,4
ADMISSIONS,ETHNICITY,person,ethnicity_concept_id,4
ADMISSIONS,EDREGTIME,visit_occurrence,visit_start_datetime,4
ADMISSIONS,EDOUTTIME,admissions,edouttime,4
ADMISSIONS,DIAGNOSIS,condition_occurrence,condition_source_value,4
ADMISSIONS,HOSPITAL_EXPIRE_FLAG,death,death_type_concept_id,4
ADMISSIONS,HAS_CHARTEVENTS_DATA,visit_occurrence,visit_detail_concept_id,4
CALLOUT,SUBJECT_ID,person,person_id,4
CALLOUT,HADM_ID,visit_occurrence,visit_occurrence_id,4
CALLOUT,SUBMIT_WARDID,visit_detail,visit_detail_concept_id,4
CALLOUT,SUBMIT_CAREUNIT,care_site,care_site_name,4
CALLOUT,CURR_WARDID,location,location_id,4
CALLOUT,CURR_CAREUNIT,care_site,care_site_name,4
CALLOUT,CALLOUT_WARDID,visit_detail,care_site_id,4
CALLOUT,CALLOUT_SERVICE,callout,callout_service,4
CALLOUT,REQUEST_TELE,callout,request_tele,4
CALLOUT,REQUEST_RESP,visit_detail,discharge_to_concept_id,4
CALLOUT,REQUEST_CDIFF,procedure_occurrence,procedure_concept_id,4
CALLOUT,REQUEST_MRSA,observation,observation_source_value,4
CALLOUT,REQUEST_VRE,callout,request_vre,4
CALLOUT,CALLOUT_STATUS,callout,callout_status,4
CALLOUT,CALLOUT_OUTCOME,callout,callout_outcome,4
CALLOUT,DISCHARGE_WARDID,visit_detail,discharged_to_concept_id,4
CALLOUT,ACKNOWLEDGE_STATUS,callout,acknowledge_status,4
CALLOUT,CREATETIME,note,note_date,4
CALLOUT,UPDATETIME,visit_detail,visit_detail_end_datetime,4
CALLOUT,ACKNOWLEDGETIME,visit_detail,visit_detail_start_datetime,4
CALLOUT,OUTCOMETIME,procedure_occurrence,procedure_datetime,4
CALLOUT,FIRSTRESERVATIONTIME,callout,firstreservationtime,4
CALLOUT,CURRENTRESERVATIONTIME,CALLOUT,CURRENTRESERVATIONTIME,4
CAREGIVERS,CGID,CAREGIVERS,CGID,4
CAREGIVERS,LABEL,provider,provider_name,4
CAREGIVERS,DESCRIPTION,CAREGIVERS,DESCRIPTION,4
CHARTEVENTS,SUBJECT_ID,person,person_id,4
CHARTEVENTS,HADM_ID,CHARTEVENTS,HADM_ID,4
CHARTEVENTS,ICUSTAY_ID,CHARTEVENTS,ICUSTAY_ID,4
CHARTEVENTS,ITEMID,measurement,measurement_concept_id,4
CHARTEVENTS,CHARTTIME,CHARTEVENTS,CHARTTIME,4
CHARTEVENTS,STORETIME,measurement,measurement_datetime,4
CHARTEVENTS,CGID,care_site,care_site_id,4
CHARTEVENTS,VALUE,measurement,value_as_number,4
CHARTEVENTS,VALUENUM,measurement,value_as_number,4
CHARTEVENTS,VALUEUOM,measurement,unit_source_value,4
CHARTEVENTS,WARNING,observation,value_as_string,4
CHARTEVENTS,ERROR,measurement,value_as_concept_id,4
CHARTEVENTS,RESULTSTATUS,measurement,value_source_value,4
CHARTEVENTS,STOPPED,measurement,measurement_end_datetime,4
CPTEVENTS,SUBJECT_ID,procedure_occurrence,person_id,4
CPTEVENTS,HADM_ID,CPTEVENTS,HADM_ID,4
CPTEVENTS,COSTCENTER,cost,cost_source_value,4
CPTEVENTS,CHARTDATE,visit_occurrence,visit_start_date,4
CPTEVENTS,CPT_CD,procedure_occurrence,procedure_source_value,4
CPTEVENTS,CPT_NUMBER,procedure_occurrence,procedure_source_value,4
CPTEVENTS,CPT_SUFFIX,procedure_occurrence,procedure_source_value,4
CPTEVENTS,TICKET_ID_SEQ,procedure_occurrence,procedure_occurrence_id,4
CPTEVENTS,SECTIONHEADER,procedure_occurrence,procedure_concept_id,4
CPTEVENTS,SUBSECTIONHEADER,concept,concept_name,4
CPTEVENTS,DESCRIPTION,procedure_occurrence,procedure_concept_id,4
D_CPT,CATEGORY,concept,concept_class_id,4
D_CPT,SECTIONRANGE,concept,concept_code,4
D_CPT,SECTIONHEADER,procedure_occurrence,procedure_concept_id,4
D_CPT,SUBSECTIONRANGE,concept,concept_code,4
D_CPT,SUBSECTIONHEADER,concept,concept_name,4
D_CPT,CODESUFFIX,concept,concept_code,4
D_CPT,MINCODEINSUBSECTION,procedure_occurrence,procedure_source_value,4
D_CPT,MAXCODEINSUBSECTION,concept,concept_code,4
D_ICD_DIAGNOSES,ICD9_CODE,concept,vocabulary_id,4
D_ICD_DIAGNOSES,SHORT_TITLE,D_ICD_DIAGNOSES,SHORT_TITLE,4
D_ICD_DIAGNOSES,LONG_TITLE,concept,concept_name,4
D_ICD_PROCEDURES,ICD9_CODE,procedure_occurrence,procedure_concept_id,4
D_ICD_PROCEDURES,SHORT_TITLE,procedure_occurrence,procedure_source_value,4
D_ICD_PROCEDURES,LONG_TITLE,procedure_occurrence,procedure_concept_id,4
d_items,ITEMID,concept,concept_id,4
d_items,LABEL,concept,concept_name,4
d_items,ABBREVIATION,concept,concept_code,4
d_items,DBSOURCE,concept,vocabulary_id,4
d_items,LINKSTO,concept_relationship,relationship_id,4
d_items,CATEGORY,concept,concept_class_id,4
d_items,UNITNAME,concept,concept_name,4
d_items,PARAM_TYPE,d_items,PARAM_TYPE,4
d_items,CONCEPTID,concept,concept_id,4
D_LABITEMS,ITEMID,measurement,measurement_concept_id,4
D_LABITEMS,LABEL,concept,concept_name,4
D_LABITEMS,FLUID,measurement,measurement_type_concept_id,4
D_LABITEMS,CATEGORY,measurement,measurement_type_concept_id,4
D_LABITEMS,LOINC_CODE,measurement,loinc_code,4
DATETIMEEVENTS,SUBJECT_ID,observation,person_id,4
DATETIMEEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,4
DATETIMEEVENTS,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,4
DATETIMEEVENTS,ITEMID,measurement,measurement_concept_id,4
DATETIMEEVENTS,CHARTTIME,observation,observation_datetime,4
DATETIMEEVENTS,STORETIME,DATETIMEEVENTS,STORETIME,4
DATETIMEEVENTS,CGID,DATETIMEEVENTS,CGID,4
DATETIMEEVENTS,VALUE,measurement,value_as_string,4
DATETIMEEVENTS,VALUEUOM,measurement,unit_source_value,4
DATETIMEEVENTS,WARNING,note,note_text,4
DATETIMEEVENTS,ERROR,observation,value_as_concept_id,4
DATETIMEEVENTS,RESULTSTATUS,observation,observation_status_source_value,4
DATETIMEEVENTS,STOPPED,observation,value_as_datetime,4
DIAGNOSES_ICD,SUBJECT_ID,condition_occurrence,person_id,4
DIAGNOSES_ICD,HADM_ID,condition_occurrence,visit_occurrence_id,4
DIAGNOSES_ICD,SEQ_NUM,condition_occurrence,condition_occurrence_id,4
DIAGNOSES_ICD,ICD9_CODE,condition_occurrence,condition_source_value,4
DRGCODES,SUBJECT_ID,DRGCODES,SUBJECT_ID,4
DRGCODES,HADM_ID,visit_occurrence,visit_occurrence_id,4
DRGCODES,DRG_TYPE,DRGCODES,DRG_TYPE,4
DRGCODES,DRG_CODE,DRGCODES,DRG_CODE,4
DRGCODES,DESCRIPTION,condition_occurrence,condition_source_value,4
DRGCODES,DRG_SEVERITY,DRGCODES,DRG_SEVERITY,4
DRGCODES,DRG_MORTALITY,condition_occurrence,condition_status_source_value,4
